"id","timestamp","body","recipient_id","user_id","sid"
3804,"2021-06-16 15:30:27.05006+00","Ja dacht ich auch 😲",12,23,27
3805,"2021-06-16 15:30:29.063843+00","Die Spinner mit ihren weltfremden Vorschlägen! 😡",32,15,20
3806,"2021-06-16 15:30:29.855661+00","Ich hoffe doch, dass du mich besuchen kommst 😊👀",19,28,9
3807,"2021-06-16 15:30:41.674676+00","Ich war noch nicht fertig mit Szenario 12....👀",25,17,13
3808,"2021-06-16 15:30:43.904508+00","Mario arbeitet ab morgen beim Italiener zwei Straßen weiter. 😊",11,22,26
3809,"2021-06-16 15:30:48.068478+00","Szenario 13 beendet",17,25,13
3810,"2021-06-16 15:30:48.476877+00","Ich denke mal durch Corona sind die gerade alle im Urlaub und wenn es wirklich so gut gelaufen ist wie du meintest müsste es ja ein sicheres Ding sein 😊",23,12,27
3811,"2021-06-16 15:30:51.191865+00","Beginne Szenario 12",17,25,12
3812,"2021-06-16 15:30:55.442224+00","Stimmt doch gar nicht 😱",15,32,20
3813,"2021-06-16 15:30:56.180862+00","Hättest du Lust den mal auszuprobieren?👀",11,22,26
3814,"2021-06-16 15:30:56.190514+00","ja auf jeden Fall🥰 ich bin jetzt schon auf dem Weg bis gleich, muss auf den Verkehr acvhten😊",28,19,9
3815,"2021-06-16 15:31:00.729186+00","dann ist ja richtig gut🥰",22,11,26
3816,"2021-06-16 15:31:01.018921+00","Außerdem wären die ja blöd wenn sie dich nicht nehmen würden 🥰",23,12,27
3817,"2021-06-16 15:31:01.344728+00","Meinst du? 👀",12,23,27
3818,"2021-06-16 15:31:02.038565+00","Dann bis später, ich stelle den Sekt zum Anstoßen kalt 😊",19,28,9
3819,"2021-06-16 15:31:04.903619+00","😊👀",28,19,9
3820,"2021-06-16 15:31:06.139823+00","Du hast recht, ich werde es heute Abend schon noch hinkriegen😱",37,33,5
3821,"2021-06-16 15:31:06.276633+00","voll gerne🥰",22,11,26
3822,"2021-06-16 15:31:06.438462+00","Oh nein - warte😱",25,17,12
3823,"2021-06-16 15:31:08.668247+00","Ich hoffe es so sehr! 😲",12,23,27
3824,"2021-06-16 15:31:09.192426+00","ich hatte mal mit Markus geredet, ob er mit mir gehen will aber ist schon länger her😊",29,34,11
3825,"2021-06-16 15:31:11.921676+00","und du?👀",29,34,11
3826,"2021-06-16 15:31:12.275698+00","Und schauen ob er sein Niveau hält!😲",11,22,26
3827,"2021-06-16 15:31:13.098907+00","Also hast du noch keinen? 👀Also ich würd voll gern mit dir hingehen...😊🥰😱",34,29,11
3828,"2021-06-16 15:31:20.040293+00","Danke das ist lieb von dir. 🥰",12,23,27
3829,"2021-06-16 15:31:20.130082+00","Szenario 9 beendet",19,28,9
3830,"2021-06-16 15:31:21.921327+00","So wie du dich ins zeug gelegt hast hättest du es verdient 😊",23,12,27
3831,"2021-06-16 15:31:23.485062+00","ich bin ja mal gespannt👀",22,11,26
3832,"2021-06-16 15:31:23.620361+00","Total gut. Dann lass uns morgen direkt hin!😊",11,22,26
3833,"2021-06-16 15:31:25.545526+00","Die Klimaerwärmung ist kein Verschwörungstheorie 😡",15,32,20
3834,"2021-06-16 15:31:29.078808+00","Beginne Szenario 10",19,28,10
3835,"2021-06-16 15:31:29.5335+00","Oh 😢 also habt ihr's schon ausgemacht?",34,29,11
3836,"2021-06-16 15:31:30.487628+00","Danke 🥰",12,23,27
3837,"2021-06-16 15:31:34.726985+00","alles klar, bis morgen dann😊",22,11,26
3838,"2021-06-16 15:31:39.284355+00","Szenario 27 beendet",12,23,27
3839,"2021-06-16 15:31:39.827616+00","puh ganz ehrlich das überfordert mich jetzt etwas😲",29,34,11
3840,"2021-06-16 15:31:41.719108+00","tschüssi🥰",11,22,26
3841,"2021-06-16 15:31:44.274005+00","Mir ist gerade eingefallen, dass meine Mum mit mir morgen nachmittag zu Ikea wollte...verdammt...das hab ich vor lauter Begeisterung vergessen....👀",25,17,12
3842,"2021-06-16 15:31:44.997036+00","Beginne Szenario 28",12,23,28
3843,"2021-06-16 15:31:46.483895+00","Hey, ist alles okay bei euch? 😱",19,28,10
3844,"2021-06-16 15:31:47.586668+00","Szenario 26 beendet",22,11,26
3845,"2021-06-16 15:31:48.13081+00","ich dachte wir sind nur Freunde?!?😲😱",29,34,11
3846,"2021-06-16 15:31:53.489283+00","Beginne Szenario 27",22,11,27
3847,"2021-06-16 15:31:55.263599+00","oh... 😲",34,29,11
3848,"2021-06-16 15:31:56.312836+00","Das wäre super, ich nehme gerne auch mal was ab, aber das sollte auf Gegenseitigkeit beruhen 👀",33,37,5
3849,"2021-06-16 15:31:57.041493+00","Dann auch noch mit einer Kanzlerkandidaten, die noch nie irgendeine politische Verantwortung hatte! 🤢",32,15,20
3850,"2021-06-16 15:32:00.277564+00","ja alles gut gegangen😱",28,19,10
3851,"2021-06-16 15:32:05.726156+00","Ich habe gerade die Nachrichten gesehen und das Wetter sah bei euch garnicht gut aus 😱",19,28,10
3852,"2021-06-16 15:32:06.218467+00","Weißt du, meine Mutter ist aktuell leider sehr krank. Da wir noch keine Pflegekraft gefunden haben, muss ich mich nach der Arbeit viel um sie kümmern😢 Ich hoffe das ändert sich bald.",37,33,5
3853,"2021-06-16 15:32:06.724061+00","oh nein schade 😢 dann verschieben wir es doch einfach auf übermorgen 🥰",17,25,12
3854,"2021-06-16 15:32:09.525146+00","das tut mir voll leid, wenn du dir da Hoffnungen gemacht habe😢",29,34,11
3855,"2021-06-16 15:32:11.390259+00","ich dachte halt letzte Woche hatten wir so viel Spaß zu zweit im englischen Garten 🥰",34,29,11
3856,"2021-06-16 15:32:12.699628+00","aber ganz schön beängstigend😢😱",28,19,10
3857,"2021-06-16 15:32:15.941839+00","Hey! Alles fit? Hast du den Job gekriegt?👀👀😊",11,22,27
3858,"2021-06-16 15:32:27.459717+00","Ja wäre das okay - wäre auch ein Abendessen okay? 👀",25,17,12
3859,"2021-06-16 15:32:29.153358+00","Puh dann bin ich ja froh 😲",19,28,10
3860,"2021-06-16 15:32:30.232547+00","und bei dir?😲",28,19,10
3861,"2021-06-16 15:32:32.106213+00","Hey wie ist das Tennis Mannschaftsspiel denn gestern noch gelaufen nachdem ich weg war? Konntet ihr den Sieg heim holen? 😊",12,23,28
3862,"2021-06-16 15:32:34.942646+00","Falls du die Grünen wählen wolltest, solltest du das nochmal überdenken! 👀",32,15,20
3863,"2021-06-16 15:32:36.012464+00","ich hab immer noch keine Rückmeldung😢",22,11,27
3864,"2021-06-16 15:32:36.528539+00","klar gerne 🥰",17,25,12
3865,"2021-06-16 15:32:39.94503+00","du meintest doch, das bewerbungsgespräch lief gut?😊👀",11,22,27
3866,"2021-06-16 15:32:40.580671+00","ja das da hast du recht😊 aber ich dachte halt als Freunde..😲",29,34,11
3867,"2021-06-16 15:32:44.763908+00","😢 ok. Naja, dann gehen wir besser mal nicht zusammen hin, wenn du meine Gefühle nicht erwiderst 😢",34,29,11
3868,"2021-06-16 15:32:47.225694+00","Cool - Hans im Glück? 😊",25,17,12
3869,"2021-06-16 15:32:47.989303+00","oh, das überrascht mich... 😢",11,22,27
3870,"2021-06-16 15:32:53.003284+00","Bei mir ist alles gut, danke 😲",19,28,10
3871,"2021-06-16 15:32:53.152132+00","oh, wieso sagst das denn nicht von Anfang an? 😲",33,37,5
3872,"2021-06-16 15:32:55.443409+00","ich dachte das wäre quasi sicher😲",11,22,27
3873,"2021-06-16 15:32:55.651974+00","Da gibts nichts zu überdenken 😡",15,32,20
3874,"2021-06-16 15:32:56.275139+00","Am Haus ist alles ok 😊👀",28,19,10
3875,"2021-06-16 15:33:03.567584+00","ja, schon, aber so lange Wartezeiten sind auch kein gutes Zeichen😢",22,11,27
3876,"2021-06-16 15:33:05.301596+00","Sehr gut 😊",19,28,10
3877,"2021-06-16 15:33:14.513036+00","ja ich glaube auch dass das besser ist😢 das tut mir leid..😢 aber ich bin leider in Markus verliebt",29,34,11
3878,"2021-06-16 15:33:15.717032+00","scheinbar doch nicht😢",22,11,27
3879,"2021-06-16 15:33:16.876429+00","achso. Hm ich dachte irgendwie, dass das so eine Art Date war, dass wir den Sonnenuntergang angeschaut haben. 😢",34,29,11
3880,"2021-06-16 15:33:20.032953+00","*du😲",33,37,5
3881,"2021-06-16 15:33:22.96489+00","ja ich komme bald bei dir vorbei und erzähle dir näheres 😊",28,19,10
3882,"2021-06-16 15:33:28.132492+00","Sah wirklich nicht schön aus, habe mir Sorgen gemacht 😲",19,28,10
3883,"2021-06-16 15:33:32.160365+00","mach dir mal keinen Kopf.👀",11,22,27
3884,"2021-06-16 15:33:32.29649+00","das würde mich so ärgern, wenn ich den Job nicht bekomm😡",22,11,27
3885,"2021-06-16 15:33:33.326572+00","Alles klar, machen wir so 🥰",19,28,10
3886,"2021-06-16 15:33:34.058405+00","was echt?😲",29,34,11
3887,"2021-06-16 15:33:34.655624+00","ja sehr gerne ich liebe Burger 🥰 dann bis übermorgen oder? 😊",17,25,12
3888,"2021-06-16 15:33:36.906195+00","schade, aber natürlich kein Problem. 😢😊",34,29,11
3889,"2021-06-16 15:33:41.441426+00","Super - ich freu mich 🥰",25,17,12
3890,"2021-06-16 15:33:44.27824+00","zum Beispiel ist das Dach von unserer Nachbarin weggeflogen😱😱",28,19,10
3891,"2021-06-16 15:33:44.794362+00","Aber wir bleiben doch Freunde, oder?? 🥰",34,29,11
3892,"2021-06-16 15:33:45.481412+00","Szenario 12 beendet",17,25,12
3893,"2021-06-16 15:33:46.94304+00","Hey, an sich ist das Spiel ja super gelaufen, aber wir haben leider doch noch verloren 😡",23,12,28
3894,"2021-06-16 15:33:46.97597+00","Ich wusste nicht, ob ich das sagen soll😱 Aber es war auch falsch alles auf dich abzuwälzen😢",37,33,5
3895,"2021-06-16 15:33:48.670363+00","Beginne Szenario 13",17,25,13
3896,"2021-06-16 15:33:52.966059+00","ja versteh ich 🥰",28,19,10
3897,"2021-06-16 15:33:53.178618+00","Bestimmt dauert das nur so lange, weil sie schon den Vertrag aufsetzen😊",11,22,27
3898,"2021-06-16 15:33:56.112995+00","ich dachte wir treffen uns entspannt auf ein bier😲 und dass dan zufällig die sonne untergeht...",29,34,11
3899,"2021-06-16 15:33:59.194926+00","Oha 😱 wie krass",19,28,10
3900,"2021-06-16 15:34:01.030376+00","ok ja bis dann🥰",28,19,10
3901,"2021-06-16 15:34:01.799249+00","Sorry 😢 Wenn es besser geht mit meiner Mutter, dann werde ich dir auch viel abnehmen🥰",37,33,5
3902,"2021-06-16 15:34:05.532858+00","na klar bleiben wir freunde🥰",29,34,11
3903,"2021-06-16 15:34:07.615288+00","bis dann 🥰",19,28,10
3904,"2021-06-16 15:34:08.157953+00","Was wie denn das? 😱",12,23,28
3905,"2021-06-16 15:34:09.213965+00","Die Grünen versuchen die Welt zu retten 😊",15,32,20
3906,"2021-06-16 15:34:09.811994+00","Aber schau doch mal im Vergleich: Die CDU/CSU hat seit über 10 Jahren die Verantwortung für das Land. Wir stehen super da. Wir sind gut durch Corona gekommen. Das ist einfach solide Arbeit! 🥰",32,15,20
3907,"2021-06-16 15:34:12.967661+00","Ja, da hab ich wohl zu viel rein interpretiert 😢😲",34,29,11
3908,"2021-06-16 15:34:16.377096+00","Szenario 10 beendet",19,28,10
3909,"2021-06-16 15:34:16.632674+00","ich hoffe doch, das ist ok für dich?👀",29,34,11
3910,"2021-06-16 15:34:24.220136+00","ich hab dich nämlich echt meeega gern🥰",29,34,11
3911,"2021-06-16 15:34:24.819418+00","Beginne Szenario 11",19,28,11
3912,"2021-06-16 15:34:25.373127+00","ich bin mir sicher das klappt.👀😊",11,22,27
3913,"2021-06-16 15:34:25.756225+00","Naja, dann frag ich mal Kathi, die ist ja auch ganz süß 😊🥰",34,29,11
3914,"2021-06-16 15:34:26.799485+00","Hey ich wollte dich jetzt mal fragen was eigentlich los ist? Du bist in letzter zeit so abweisend...😢👀",25,17,13
3915,"2021-06-16 15:34:27.562009+00","haha, du siehst die Dinge auch immer positiv🥰",22,11,27
3916,"2021-06-16 15:34:28.223602+00","Damit hätt ich gar nicht mehr gerechnet😲",12,23,28
3917,"2021-06-16 15:34:33.273214+00","danke 🥰",22,11,27
3918,"2021-06-16 15:34:33.862489+00","aber halt nur als guten Freund😢",29,34,11
3919,"2021-06-16 15:34:35.083249+00","Ich dich auch, Freunde klingt gut! 🥰😊",34,29,11
3920,"2021-06-16 15:34:40.102956+00","ja Kathi ist echt meega die süße🥰",29,34,11
3921,"2021-06-16 15:34:45.615605+00","Das ist alles super blöd gelaufen, wir waren eigentlich klar besser als die, aber dann wurde der Ingo von den anderen verletzt, unser bester Spieler 😢",23,12,28
3922,"2021-06-16 15:34:47.657677+00","Du musst so optimistisch werden wie ich! Das ist immer gut😊",11,22,27
3923,"2021-06-16 15:34:47.822395+00","ja ich weis... ich muss dir was sagen... ich bin schwanger 😲😲",17,25,13
3924,"2021-06-16 15:34:49.214514+00","super!😊",29,34,11
3925,"2021-06-16 15:34:56.726279+00","Ich vermute ja fast, dass das mit absicht passiert ist .. 😡",23,12,28
3926,"2021-06-16 15:34:56.834518+00","wenn ich das gewusst hätte, hätte ich mich ja garnicht beschwert 😱",33,37,5
3927,"2021-06-16 15:34:57.649439+00","das wär was, du und Markus und ich und Kathi als Doppeldate 🥰😊",34,29,11
3928,"2021-06-16 15:35:00.452862+00","hab ich auch das Gefühl😊",22,11,27
3929,"2021-06-16 15:35:03.934853+00","ich bin sehr froh, dass wir freunde bleiben können🥰",29,34,11
3930,"2021-06-16 15:35:05.169554+00","Hey 😊 Na, alles klar bei dir? Ich hätte mal eine Frage an dich 👀",19,28,11
3931,"2021-06-16 15:35:09.793741+00","hilft ja nix, wenn man sich Sorgen macht😊",22,11,27
3932,"2021-06-16 15:35:10.796389+00","Ich frag sie mal und sag dir gleich bescheid, was sie geantwortet hat 👀",34,29,11
3933,"2021-06-16 15:35:14.375273+00","Oh ist es schlimm? Fällt er jetzt länger aus? 😱👀",12,23,28
3934,"2021-06-16 15:35:14.891469+00","Ich auch 😊",34,29,11
3935,"2021-06-16 15:35:16.037128+00","Uff...okay - das kommt jetzt etwas unerwartet 😲👀",25,17,13
3936,"2021-06-16 15:35:17.642362+00","bis dann!! 😊",34,29,11
3937,"2021-06-16 15:35:17.764052+00","Ja Corona ist eine Sache 🤢",15,32,20
3938,"2021-06-16 15:35:19.606395+00","ohja das klingt nach einem lustigen Abend😊🥰",29,34,11
3939,"2021-06-16 15:35:22.203266+00","dann auf jeden Fall gute Besserung 😊",33,37,5
3940,"2021-06-16 15:35:23.070408+00","Das geht gar nicht 😡",12,23,28
3941,"2021-06-16 15:35:26.345993+00","lass und das machen! bis dann😊🥰",29,34,11
3942,"2021-06-16 15:35:30.198675+00","Der Typ hatte nicht mal den Anstand sich zu entschuldigen und hat den Ingo da einfach liegen lassen, wir mussten den dann erstmal verarzten 😡",23,12,28
3943,"2021-06-16 15:35:30.852132+00","Szenario 11 beendet",29,34,11
3944,"2021-06-16 15:35:32.016969+00","Szenario 11 beendet",34,29,11
3945,"2021-06-16 15:35:35.904271+00","Beginne Szenario 12",34,29,12
3946,"2021-06-16 15:35:36.805088+00","Danke 😊",37,33,5
3947,"2021-06-16 15:35:40.784967+00","selbst wenn es nicht klappt. Du findest sicher schnell was anders😊",11,22,27
3948,"2021-06-16 15:35:43.966553+00","ja ich bin auch noch total geschockt 😱 was machen wir jetzt? 👀",17,25,13
3949,"2021-06-16 15:35:44.543854+00","Das wissen wir noch nicht, der liegt noch im Krankenhaus 😱",23,12,28
3950,"2021-06-16 15:35:45.259862+00","hey ja und bei dir? 😊",28,19,11
3951,"2021-06-16 15:35:45.769084+00","Schau doch wie super die Politik das in Neuseeland gelöst hat 😡",15,32,20
3952,"2021-06-16 15:35:54.642318+00","was denn?👀",28,19,11
3953,"2021-06-16 15:35:56.632271+00","Das müssen wir auf jeden Fall melden so gehts ja auch nicht. 😡",12,23,28
3954,"2021-06-16 15:35:58.813459+00","Hi! Wie geht's dir?😊",29,34,12
3955,"2021-06-16 15:35:59.566107+00","Mein Fehler: Ich hätte es besser kommunizieren müssen😢",37,33,5
3956,"2021-06-16 15:36:02.802279+00","Auch 😊",19,28,11
3957,"2021-06-16 15:36:04.978824+00","So schlimm? 😱 oje der arme",12,23,28
3958,"2021-06-16 15:36:06.374682+00","Ich denke das schaffen wir schon 😊",25,17,13
3959,"2021-06-16 15:36:07.008705+00","Dreifacher Genickbruch, das wird glaub ich länger gehen bis der wieder laufen kann 🤢",23,12,28
3960,"2021-06-16 15:36:08.834888+00","Heyyyyy 🥰😊",34,29,12
3961,"2021-06-16 15:36:12.858684+00","gut und dir? 😊",34,29,12
3962,"2021-06-16 15:36:15.690711+00","Das ist ja auch eine Insel mit ganz wenig Einwohnern. Gar kein Vergleich! 😡",32,15,20
3963,"2021-06-16 15:36:16.602617+00","Dann bis morgen in der Arbeit👀",37,33,5
3964,"2021-06-16 15:36:17.611858+00","hoffen wir es mal 👀",22,11,27
3965,"2021-06-16 15:36:18.62206+00","mir auch, danke🥰",29,34,12
3966,"2021-06-16 15:36:21.945383+00","Szenario 27 beendet",22,11,27
3967,"2021-06-16 15:36:23.883053+00","aber wie sollen wir das finanzieren? wir studieren doch noch 😱😱",17,25,13
3968,"2021-06-16 15:36:24.585171+00","Ja wirklich eine Frechheit, bin gut sauer 😡",23,12,28
3969,"2021-06-16 15:36:25.980624+00","Beginne Szenario 28",22,11,28
3970,"2021-06-16 15:36:27.984474+00","was machst du so? 👀",34,29,12
3971,"2021-06-16 15:36:29.366553+00","Oh Gott ich muss ihn auf jeden Fall besuchen fahren! 😱😢",12,23,28
3972,"2021-06-16 15:36:30.874528+00","Da musste man keine diktaturistische Maßnahmen ergreifen und die Nachbarn zum Anzeige auffordern wie Söder das gemacht hat. 😡",15,32,20
3973,"2021-06-16 15:36:33.03864+00","genau, bis morgen 😊",33,37,5
3974,"2021-06-16 15:36:33.659324+00","so unsportlich, unglaublich 🤢",23,12,28
3975,"2021-06-16 15:36:36.85586+00","Ich ich auch! 😡",12,23,28
3976,"2021-06-16 15:36:37.403877+00","Ich mache ja gerade meinen Abschluss und es gibt einen Abschlussball.. und ich wollte fragen, ob du mit mir zusammen hingehen möchtest? 🥰😊",19,28,11
3977,"2021-06-16 15:36:38.531955+00","Szenario 5 beendet",37,33,5
3978,"2021-06-16 15:36:42.15917+00","ABer du musst dir überlegen ob du das schaffst - ich stehe egal welche Entscheidung du triffst hinter dir 🥰",25,17,13
3979,"2021-06-16 15:36:44.752533+00","Die können was erleben! 😡",12,23,28
3980,"2021-06-16 15:36:47.184946+00","ich wollte dich fragen, ob du vielleicht Lust hast nächste Woche Dienstag mit mir Kaffee trinken zu gehen?👀",29,34,12
3981,"2021-06-16 15:36:47.324841+00","Ich befürchte, wir werden uns hier nicht mehr einig... 😱",32,15,20
3982,"2021-06-16 15:36:48.03855+00","Ja wir können gerne übermorgen zusammen hin und ihn mal besuchen, der freut sich sicher 😊",23,12,28
3983,"2021-06-16 15:36:51.566693+00","Sorry, dass ich schon früher weg musste😢",22,11,28
3984,"2021-06-16 15:36:57.50327+00","ich sonne mich🥰 gerade und du?👀",29,34,12
3985,"2021-06-16 15:37:01.054107+00","Ja hört sich gut an! 🥰",12,23,28
3986,"2021-06-16 15:37:02.517153+00","Beginne Szenario 6",33,37,6
3987,"2021-06-16 15:37:02.675759+00","oh das kam plötzlich😲",28,19,11
3988,"2021-06-16 15:37:03.211991+00","wie habt ihr denn noch gespielt?👀",22,11,28
3989,"2021-06-16 15:37:07.432971+00","🥰😊 jaaa, voll gerne!",34,29,12
3990,"2021-06-16 15:37:08.326962+00","darüber bin ich sehr froh 🥰 lass uns später in ruhe nochmal darüber sprechen 😊",17,25,13
3991,"2021-06-16 15:37:09.191801+00","Nein bestimmt nicht 😢",15,32,20
3992,"2021-06-16 15:37:11.569088+00","Dann nehmen wir ihm einfach deine Lieblingspizza mit 😊",23,12,28
3993,"2021-06-16 15:37:13.312828+00","Mach dir darüber keine gedanken - zum einen arbeite ich ja schon und meine Eltern stehen bestimmt auch hinter uns 🥰",25,17,13
3994,"2021-06-16 15:37:13.513787+00","😲",19,28,11
3995,"2021-06-16 15:37:20.87361+00","Ich hab gerade noch n Seminar, aber wollte dann noch an die Isar 😊",34,29,12
3996,"2021-06-16 15:37:21.683192+00","Ist aber ja auch gut, wenn es unterschiedliche Ansichten gibt. 🥰",32,15,20
3997,"2021-06-16 15:37:28.399972+00","oh das freut mich sehr🥰😊",29,34,12
3998,"2021-06-16 15:37:28.648871+00","ja wäre mir auch lieber das persönlich zu besprechen 🥰",25,17,13
3999,"2021-06-16 15:37:29.048187+00","Wann passt es dir am Dienstag? 👀",34,29,12
4000,"2021-06-16 15:37:29.715702+00","tja, leider hat uns ein Spieler gefehlt...😡",11,22,28
4001,"2021-06-16 15:37:30.817317+00","Hey, wie gehts dir so? 😊 hast du schon Pläne fürs Wochenende? 👀",33,37,6
4002,"2021-06-16 15:37:31.289042+00","Und davor ruf ich mal beim Vorstand an die anderen sollen wenigsten eine Strafe bekommen! 🤢",12,23,28
4003,"2021-06-16 15:37:40.281051+00","Stimmt, deswegen leben wir ja in einer Demokratie 🥰",15,32,20
4004,"2021-06-16 15:37:41.055866+00","ist trotzdem sehr viel verantwortung auf einmal 😱",17,25,13
4005,"2021-06-16 15:37:41.65101+00","Ja hört sich super an 🥰",12,23,28
4006,"2021-06-16 15:37:41.833917+00","Anzeige ist raus 😡",23,12,28
4007,"2021-06-16 15:37:44.74505+00","ja das wetter is ja so gut heute😊😲",29,34,12
4008,"2021-06-16 15:37:47.007744+00","Szenario 20 beendet",32,15,20
4009,"2021-06-16 15:37:48.624392+00","danke für die Frage ich bin gerade ein bisschen überrumpelt 😲",28,19,11
4010,"2021-06-16 15:37:51.726101+00","da klingt isar nach einer guten idee😊",29,34,12
4011,"2021-06-16 15:37:52.189745+00","Perfekt 😡",12,23,28
4012,"2021-06-16 15:37:52.615827+00","Wir haben verloren. Knapp. 😢",11,22,28
4013,"2021-06-16 15:37:53.396661+00","es tut mir ja leid😢",22,11,28
4014,"2021-06-16 15:37:55.001678+00","Beginne Szenario 21",32,15,21
4015,"2021-06-16 15:37:55.15469+00","Hey gut und dir? Nein alles frei bei mir😊",37,33,6
4016,"2021-06-16 15:37:57.995815+00","wie wäre um 14 Uhr?👀",29,34,12
4017,"2021-06-16 15:38:06.380262+00","ja mega nice. Endlich mal wieder Sonne nach der Kälteperiode man 😊😊😊",34,29,12
4018,"2021-06-16 15:38:06.95598+00","aber ja ich denke ich sage ja👀",28,19,11
4019,"2021-06-16 15:38:07.764595+00","Kennst du ein schönes Kaffee?👀",29,34,12
4020,"2021-06-16 15:38:07.955683+00","Dann bis übermorgen! 😊",12,23,28
4021,"2021-06-16 15:38:09.100985+00","Was viel Schlimmer ist: Uns wird die nächste Zeit noch Jürgen fehlen😡",11,22,28
4022,"2021-06-16 15:38:10.253175+00","ja das stimmt - wir sollten diese Entscheidung nicht leichtfertig treffen 👀",25,17,13
4023,"2021-06-16 15:38:11.647833+00","oh das ist ja echt blöd😢",22,11,28
4024,"2021-06-16 15:38:12.478395+00","ja ich sage ja 🥰🥰🥰",28,19,11
4025,"2021-06-16 15:38:13.105332+00","Oh sorry 😲 das wollte ich nicht😱",19,28,11
4026,"2021-06-16 15:38:13.396628+00","14 Uhr klingt super. 😊",34,29,12
4027,"2021-06-16 15:38:14.404335+00","Bis dann 😊",23,12,28
4028,"2021-06-16 15:38:15.063412+00","ja soo toll😊😊",29,34,12
4029,"2021-06-16 15:38:23.407507+00","Na, wie läuft's mit dem Wagen? Eine richtige Rakete, oder? 😊",32,15,21
4030,"2021-06-16 15:38:23.650674+00","wieso denn das?👀",22,11,28
4031,"2021-06-16 15:38:26.250809+00","Der wurde so schlimm gefoult😡",11,22,28
4032,"2021-06-16 15:38:30.408629+00","Du kannst dir alle Zeit lassen, die du brauchst 😱",19,28,11
4033,"2021-06-16 15:38:37.022381+00","entschuldigung für die zaghafte Antwort damit hab ich nur nicht gerechnet😲",28,19,11
4034,"2021-06-16 15:38:38.634457+00","oh nein mir fällt gerade was ein😱😲",29,34,12
4035,"2021-06-16 15:38:39.90046+00","machen wir uns beide mal gedanken und sprechen später 😊",17,25,13
4036,"2021-06-16 15:38:40.723315+00","Szenario 28 beendet",12,23,28
4037,"2021-06-16 15:38:40.906051+00","Aber ein Ja höre ich natürlich sehr gerne 🥰😊",19,28,11
4038,"2021-06-16 15:38:42.49043+00","oh Gott, was hatt er denn? 😱👀",22,11,28
4039,"2021-06-16 15:38:46.284319+00","er musste vom Platz getragen werden😢",11,22,28
4040,"2021-06-16 15:38:47.6844+00","Kennst du das Cafe Bla? Das ist ein isländisches Kaffee😊",34,29,12
4041,"2021-06-16 15:38:49.623974+00","Ich kann auch gleich zu dir fahren und wir sprechen darüber?😊",25,17,13
4042,"2021-06-16 15:38:50.80524+00","Ich glaub wie sind durch oder? 😊",12,23,0
4043,"2021-06-16 15:38:53.107075+00","Nice 😊+",23,12,0
4044,"2021-06-16 15:38:53.334418+00","Mir eigentlich auch, hab mich vorher noch gefreut, dass ja jetzt langsam wieder mehr offen hat und sogar Konzerte wieder gehen 🥰",33,37,6
4045,"2021-06-16 15:38:54.634096+00","ich hab ja nächste woche Dienstag dieses Meeting von der Arbeit...😲😢",29,34,12
4046,"2021-06-16 15:38:56.01925+00","okay ja gerne 🥰",17,25,13
4047,"2021-06-16 15:38:56.544778+00","aber ich würde mich auf jeden Fall sehr freuen mit dir zu gehen!!🥰",28,19,11
4048,"2021-06-16 15:38:57.60728+00","Oh... 👀?",34,29,12
4049,"2021-06-16 15:38:58.918923+00","geschafft ja 😊",23,12,0
4050,"2021-06-16 15:39:01.992538+00","sehr!🥰😊",28,19,11
4051,"2021-06-16 15:39:02.162675+00","Oh nein 😢",34,29,12
4052,"2021-06-16 15:39:04.337796+00","okay bis gleich 🥰",25,17,13
4053,"2021-06-16 15:39:08.893386+00","Man das tut mir leid😢",29,34,12
4054,"2021-06-16 15:39:10.608637+00","bis gleich 🥰",17,25,13
4055,"2021-06-16 15:39:11.143323+00","Ich weiß es noch nicht, er ist noch im Krankenhaus und nicht ansprechbar🤢😡😡😡😡😡",11,22,28
4056,"2021-06-16 15:39:12.618289+00","Szenario 13 beendet",17,25,13
4057,"2021-06-16 15:39:12.81686+00","😊",12,23,0
4058,"2021-06-16 15:39:14.027062+00","Dann vielleicht Mittwoch? Oder ein anderer Tag? 👀",34,29,12
4059,"2021-06-16 15:39:15.194823+00","Beginne Szenario 14",17,25,14
4060,"2021-06-16 15:39:19.61106+00","Kein Problem 😊",34,29,12
4061,"2021-06-16 15:39:19.79635+00","Ja 😱",15,32,21
4062,"2021-06-16 15:39:22.001408+00","aber wie wäre es wenn wir stattdessen abends Essen gehen?👀",29,34,12
4063,"2021-06-16 15:39:26.878528+00","Oh das freut mich voll 🥰😊 Das wird ein guter Abend! 😊",19,28,11
4064,"2021-06-16 15:39:27.552944+00","Aber du ich muss dir was sagen 😱",15,32,21
4065,"2021-06-16 15:39:32.342035+00","Wer bist du? Darf man das sagen? 👀",12,23,0
4066,"2021-06-16 15:39:32.903705+00","Mega 🥰😊",19,28,11
4067,"2021-06-16 15:39:34.037588+00","Das schlimme ist, der typ der ihn umgehauen hat, hat sich danach nicht mal entschuldigt🤢",11,22,28
4068,"2021-06-16 15:39:36.231771+00","am Samstag spielt sogar meine Lieblingsband spontan hier 😊",33,37,6
4069,"2021-06-16 15:39:39.200043+00","Oh ja, das klingt auch gut 😊🥰",34,29,12
4070,"2021-06-16 15:39:40.487079+00","bei dsds hat mein lieblingssänger gewonnen 😊😊",17,25,14
